"Date","sulfate","nitrate","ID"
"2007-12-17",3.67,9.85,96
"2007-12-18",NA,NA,96
"2007-12-19",NA,NA,96
"2007-12-20",4.08,19.6,96
"2007-12-21",NA,NA,96
"2007-12-22",NA,NA,96
"2007-12-23",2.39,1.83,96
"2007-12-24",NA,NA,96
"2007-12-25",NA,NA,96
"2007-12-26",1.3,6.21,96
"2007-12-27",NA,NA,96
"2007-12-28",NA,NA,96
"2007-12-29",3.43,7.48,96
"2007-12-30",NA,NA,96
"2007-12-31",NA,NA,96
"2008-01-01",NA,NA,96
"2008-01-02",NA,NA,96
"2008-01-03",NA,NA,96
"2008-01-04",1.36,2.33,96
"2008-01-05",NA,NA,96
"2008-01-06",NA,NA,96
"2008-01-07",NA,NA,96
"2008-01-08",NA,NA,96
"2008-01-09",NA,NA,96
"2008-01-10",NA,NA,96
"2008-01-11",NA,NA,96
"2008-01-12",NA,NA,96
"2008-01-13",NA,NA,96
"2008-01-14",NA,NA,96
"2008-01-15",NA,NA,96
"2008-01-16",1.87,4.78,96
"2008-01-17",NA,NA,96
"2008-01-18",NA,NA,96
"2008-01-19",0.737,1.35,96
"2008-01-20",NA,NA,96
"2008-01-21",NA,NA,96
"2008-01-22",1.45,5.26,96
"2008-01-23",NA,NA,96
"2008-01-24",NA,NA,96
"2008-01-25",1.34,4.03,96
"2008-01-26",NA,NA,96
"2008-01-27",NA,NA,96
"2008-01-28",1.15,1.19,96
"2008-01-29",NA,NA,96
"2008-01-30",NA,NA,96
"2008-01-31",NA,NA,96
"2008-02-01",NA,NA,96
"2008-02-02",NA,NA,96
"2008-02-03",NA,NA,96
"2008-02-04",NA,NA,96
"2008-02-05",NA,NA,96
"2008-02-06",NA,NA,96
"2008-02-07",NA,NA,96
"2008-02-08",NA,NA,96
"2008-02-09",NA,NA,96
"2008-02-10",NA,NA,96
"2008-02-11",NA,NA,96
"2008-02-12",2.23,7.97,96
"2008-02-13",NA,NA,96
"2008-02-14",NA,NA,96
"2008-02-15",1.43,6.68,96
"2008-02-16",NA,NA,96
"2008-02-17",NA,NA,96
"2008-02-18",1.83,0.793,96
"2008-02-19",NA,NA,96
"2008-02-20",NA,NA,96
"2008-02-21",NA,4.56,96
"2008-02-22",NA,NA,96
"2008-02-23",NA,NA,96
"2008-02-24",5.47,13.7,96
"2008-02-25",NA,NA,96
"2008-02-26",NA,NA,96
"2008-02-27",1.59,3.56,96
"2008-02-28",NA,NA,96
"2008-02-29",NA,NA,96
"2008-03-01",1.76,3.68,96
"2008-03-02",NA,NA,96
"2008-03-03",NA,NA,96
"2008-03-04",1.45,4.14,96
"2008-03-05",NA,NA,96
"2008-03-06",NA,NA,96
"2008-03-07",1.83,4.75,96
"2008-03-08",NA,NA,96
"2008-03-09",NA,NA,96
"2008-03-10",NA,NA,96
"2008-03-11",NA,NA,96
"2008-03-12",NA,NA,96
"2008-03-13",1.01,3.46,96
"2008-03-14",NA,NA,96
"2008-03-15",NA,NA,96
"2008-03-16",2.01,3.58,96
"2008-03-17",NA,NA,96
"2008-03-18",NA,NA,96
"2008-03-19",NA,NA,96
"2008-03-20",NA,NA,96
"2008-03-21",NA,NA,96
"2008-03-22",NA,1.86,96
"2008-03-23",NA,NA,96
"2008-03-24",NA,NA,96
"2008-03-25",2.09,1.6,96
"2008-03-26",NA,NA,96
"2008-03-27",NA,NA,96
"2008-03-28",1.76,2.92,96
"2008-03-29",NA,NA,96
"2008-03-30",NA,NA,96
"2008-03-31",2.22,2.08,96
"2008-04-01",NA,NA,96
"2008-04-02",NA,NA,96
"2008-04-03",2.49,3.58,96
"2008-04-04",NA,NA,96
"2008-04-05",NA,NA,96
"2008-04-06",6.62,3.62,96
"2008-04-07",NA,NA,96
"2008-04-08",NA,NA,96
"2008-04-09",NA,1.63,96
"2008-04-10",NA,NA,96
"2008-04-11",NA,NA,96
"2008-04-12",1.37,0.69,96
"2008-04-13",NA,NA,96
"2008-04-14",NA,NA,96
"2008-04-15",2.92,0.943,96
"2008-04-16",NA,NA,96
"2008-04-17",NA,NA,96
"2008-04-18",3.39,3.13,96
"2008-04-19",NA,NA,96
"2008-04-20",NA,NA,96
"2008-04-21",5.38,1.92,96
"2008-04-22",NA,NA,96
"2008-04-23",NA,NA,96
"2008-04-24",6.85,4.46,96
"2008-04-25",NA,NA,96
"2008-04-26",NA,NA,96
"2008-04-27",1.79,1.43,96
"2008-04-28",NA,NA,96
"2008-04-29",NA,NA,96
"2008-04-30",4.33,5.27,96
"2008-05-01",NA,NA,96
"2008-05-02",NA,NA,96
"2008-05-03",NA,NA,96
"2008-05-04",NA,NA,96
"2008-05-05",NA,NA,96
"2008-05-06",2.74,1.3,96
"2008-05-07",NA,NA,96
"2008-05-08",NA,NA,96
"2008-05-09",NA,NA,96
"2008-05-10",NA,NA,96
"2008-05-11",NA,NA,96
"2008-05-12",NA,NA,96
"2008-05-13",NA,NA,96
"2008-05-14",NA,NA,96
"2008-05-15",NA,NA,96
"2008-05-16",NA,NA,96
"2008-05-17",NA,NA,96
"2008-05-18",0.68,0.423,96
"2008-05-19",NA,NA,96
"2008-05-20",NA,NA,96
"2008-05-21",0.617,0.407,96
"2008-05-22",NA,NA,96
"2008-05-23",NA,NA,96
"2008-05-24",2.86,1.79,96
"2008-05-25",NA,NA,96
"2008-05-26",NA,NA,96
"2008-05-27",NA,NA,96
"2008-05-28",NA,NA,96
"2008-05-29",NA,NA,96
"2008-05-30",NA,0.488,96
"2008-05-31",NA,NA,96
"2008-06-01",NA,NA,96
"2008-06-02",2.4,0.755,96
"2008-06-03",NA,NA,96
"2008-06-04",NA,NA,96
"2008-06-05",2.39,0.369,96
"2008-06-06",NA,NA,96
"2008-06-07",NA,NA,96
"2008-06-08",1.53,0.254,96
"2008-06-09",NA,NA,96
"2008-06-10",NA,NA,96
"2008-06-11",3.3,0.38,96
"2008-06-12",NA,NA,96
"2008-06-13",NA,NA,96
"2008-06-14",NA,NA,96
"2008-06-15",NA,NA,96
"2008-06-16",NA,NA,96
"2008-06-17",0.777,0.372,96
"2008-06-18",NA,NA,96
"2008-06-19",NA,NA,96
"2008-06-20",2.12,0.852,96
"2008-06-21",NA,NA,96
"2008-06-22",NA,NA,96
"2008-06-23",0.729,0.264,96
"2008-06-24",NA,NA,96
"2008-06-25",NA,NA,96
"2008-06-26",1.4,0.445,96
"2008-06-27",NA,NA,96
"2008-06-28",NA,NA,96
"2008-06-29",NA,NA,96
"2008-06-30",NA,NA,96
"2008-07-01",NA,NA,96
"2008-07-02",NA,NA,96
"2008-07-03",NA,NA,96
"2008-07-04",NA,NA,96
"2008-07-05",NA,NA,96
"2008-07-06",NA,NA,96
"2008-07-07",NA,NA,96
"2008-07-08",NA,NA,96
"2008-07-09",NA,NA,96
"2008-07-10",NA,NA,96
"2008-07-11",3.29,0.418,96
"2008-07-12",NA,NA,96
"2008-07-13",NA,NA,96
"2008-07-14",1.32,0.319,96
"2008-07-15",NA,NA,96
"2008-07-16",NA,NA,96
"2008-07-17",NA,NA,96
"2008-07-18",NA,NA,96
"2008-07-19",NA,NA,96
"2008-07-20",NA,NA,96
"2008-07-21",NA,NA,96
"2008-07-22",NA,NA,96
"2008-07-23",NA,0.274,96
"2008-07-24",NA,NA,96
"2008-07-25",NA,NA,96
"2008-07-26",NA,NA,96
"2008-07-27",NA,NA,96
"2008-07-28",NA,NA,96
"2008-07-29",3.21,0.769,96
"2008-07-30",NA,NA,96
"2008-07-31",NA,NA,96
"2008-08-01",2.48,0.427,96
"2008-08-02",NA,NA,96
"2008-08-03",NA,NA,96
"2008-08-04",NA,0.668,96
"2008-08-05",NA,NA,96
"2008-08-06",NA,NA,96
"2008-08-07",1.09,0.335,96
"2008-08-08",NA,NA,96
"2008-08-09",NA,NA,96
"2008-08-10",0.783,0.297,96
"2008-08-11",NA,NA,96
"2008-08-12",NA,NA,96
"2008-08-13",6.13,1.04,96
"2008-08-14",NA,NA,96
"2008-08-15",NA,NA,96
"2008-08-16",NA,0.538,96
"2008-08-17",NA,NA,96
"2008-08-18",NA,NA,96
"2008-08-19",6.12,0.749,96
"2008-08-20",NA,NA,96
"2008-08-21",NA,NA,96
"2008-08-22",NA,0.603,96
"2008-08-23",NA,NA,96
"2008-08-24",NA,NA,96
"2008-08-25",1.19,0.43,96
"2008-08-26",NA,NA,96
"2008-08-27",NA,NA,96
"2008-08-28",6.69,1.34,96
"2008-08-29",NA,NA,96
"2008-08-30",NA,NA,96
"2008-08-31",4.92,0.477,96
"2008-09-01",NA,NA,96
"2008-09-02",NA,NA,96
"2008-09-03",1.26,0.257,96
"2008-09-04",NA,NA,96
"2008-09-05",NA,NA,96
"2008-09-06",NA,0.402,96
"2008-09-07",NA,NA,96
"2008-09-08",NA,NA,96
"2008-09-09",NA,NA,96
"2008-09-10",NA,NA,96
"2008-09-11",NA,NA,96
"2008-09-12",3.89,1.19,96
"2008-09-13",NA,NA,96
"2008-09-14",NA,NA,96
"2008-09-15",NA,NA,96
"2008-09-16",NA,NA,96
"2008-09-17",NA,NA,96
"2008-09-18",2.51,1.83,96
"2008-09-19",NA,NA,96
"2008-09-20",NA,NA,96
"2008-09-21",5.8,1.08,96
"2008-09-22",NA,NA,96
"2008-09-23",NA,NA,96
"2008-09-24",8.29,1.84,96
"2008-09-25",NA,NA,96
"2008-09-26",NA,NA,96
"2008-09-27",NA,NA,96
"2008-09-28",NA,NA,96
"2008-09-29",NA,NA,96
"2008-09-30",NA,NA,96
"2008-10-01",NA,NA,96
"2008-10-02",NA,NA,96
"2008-10-03",1.04,0.677,96
"2008-10-04",NA,NA,96
"2008-10-05",NA,NA,96
"2008-10-06",NA,NA,96
"2008-10-07",NA,NA,96
"2008-10-08",NA,NA,96
"2008-10-09",0.844,0.545,96
"2008-10-10",NA,NA,96
"2008-10-11",NA,NA,96
"2008-10-12",5.13,0.759,96
"2008-10-13",NA,NA,96
"2008-10-14",NA,NA,96
"2008-10-15",NA,NA,96
"2008-10-16",NA,NA,96
"2008-10-17",NA,NA,96
"2008-10-18",1.18,1.74,96
"2008-10-19",NA,NA,96
"2008-10-20",NA,NA,96
"2008-10-21",0.829,0.444,96
"2008-10-22",NA,NA,96
"2008-10-23",NA,NA,96
"2008-10-24",1.46,2.06,96
"2008-10-25",NA,NA,96
"2008-10-26",NA,NA,96
"2008-10-27",NA,NA,96
"2008-10-28",NA,NA,96
"2008-10-29",NA,NA,96
"2008-10-30",1.75,2.66,96
"2008-10-31",NA,NA,96
"2008-11-01",NA,NA,96
"2008-11-02",3.07,3.6,96
"2008-11-03",NA,NA,96
"2008-11-04",NA,NA,96
"2008-11-05",4.05,1.58,96
"2008-11-06",NA,NA,96
"2008-11-07",NA,NA,96
"2008-11-08",0.826,0.664,96
"2008-11-09",NA,NA,96
"2008-11-10",NA,NA,96
"2008-11-11",4.16,6.64,96
"2008-11-12",NA,NA,96
"2008-11-13",NA,NA,96
"2008-11-14",1.93,3.59,96
"2008-11-15",NA,NA,96
"2008-11-16",NA,NA,96
"2008-11-17",1.21,0.911,96
"2008-11-18",NA,NA,96
"2008-11-19",NA,NA,96
"2008-11-20",1.48,0.874,96
"2008-11-21",NA,NA,96
"2008-11-22",NA,NA,96
"2008-11-23",1.91,5.72,96
"2008-11-24",NA,NA,96
"2008-11-25",NA,NA,96
"2008-11-26",NA,NA,96
"2008-11-27",NA,NA,96
"2008-11-28",NA,NA,96
"2008-11-29",0.993,4.13,96
"2008-11-30",NA,NA,96
"2008-12-01",NA,NA,96
"2008-12-02",1.97,3.09,96
"2008-12-03",NA,NA,96
"2008-12-04",NA,NA,96
"2008-12-05",1.33,2.23,96
"2008-12-06",NA,NA,96
"2008-12-07",NA,NA,96
"2008-12-08",NA,NA,96
"2008-12-09",NA,NA,96
"2008-12-10",NA,NA,96
"2008-12-11",NA,NA,96
"2008-12-12",NA,NA,96
"2008-12-13",NA,NA,96
"2008-12-14",1.9,0.91,96
"2008-12-15",NA,NA,96
"2008-12-16",NA,NA,96
"2008-12-17",1.9,7.28,96
"2008-12-18",NA,NA,96
"2008-12-19",NA,NA,96
"2008-12-20",2.41,4.67,96
"2008-12-21",NA,NA,96
"2008-12-22",NA,NA,96
"2008-12-23",1.55,2.94,96
"2008-12-24",NA,NA,96
"2008-12-25",NA,NA,96
"2008-12-26",3.22,2.73,96
"2008-12-27",NA,NA,96
"2008-12-28",NA,NA,96
"2008-12-29",NA,NA,96
"2008-12-30",NA,NA,96
"2008-12-31",NA,NA,96
"2009-01-01",1.34,3.26,96
"2009-01-02",NA,NA,96
"2009-01-03",NA,NA,96
"2009-01-04",1.59,3.76,96
"2009-01-05",NA,NA,96
"2009-01-06",NA,NA,96
"2009-01-07",2.46,8.13,96
"2009-01-08",NA,NA,96
"2009-01-09",NA,NA,96
"2009-01-10",1.35,4.13,96
"2009-01-11",NA,NA,96
"2009-01-12",NA,NA,96
"2009-01-13",1.33,3.08,96
"2009-01-14",NA,NA,96
"2009-01-15",NA,NA,96
"2009-01-16",2.28,5.1,96
"2009-01-17",NA,NA,96
"2009-01-18",NA,NA,96
"2009-01-19",2.54,5.36,96
"2009-01-20",NA,NA,96
"2009-01-21",NA,NA,96
"2009-01-22",2.44,14.2,96
"2009-01-23",NA,NA,96
"2009-01-24",NA,NA,96
"2009-01-25",1.71,3.96,96
"2009-01-26",NA,NA,96
"2009-01-27",NA,NA,96
"2009-01-28",2.8,9.86,96
"2009-01-29",NA,NA,96
"2009-01-30",NA,NA,96
"2009-01-31",1.2,3.69,96
"2009-02-01",NA,NA,96
"2009-02-02",NA,NA,96
"2009-02-03",0.889,2.23,96
"2009-02-04",NA,NA,96
"2009-02-05",NA,NA,96
"2009-02-06",2.26,6.1,96
"2009-02-07",NA,NA,96
"2009-02-08",NA,NA,96
"2009-02-09",4.03,7.84,96
"2009-02-10",NA,NA,96
"2009-02-11",NA,NA,96
"2009-02-12",1.42,1.8,96
"2009-02-13",NA,NA,96
"2009-02-14",NA,NA,96
"2009-02-15",1.76,3.21,96
"2009-02-16",NA,NA,96
"2009-02-17",NA,NA,96
"2009-02-18",3.37,4.83,96
"2009-02-19",NA,NA,96
"2009-02-20",NA,NA,96
"2009-02-21",2.68,4.99,96
"2009-02-22",NA,NA,96
"2009-02-23",NA,NA,96
"2009-02-24",2.39,5.56,96
"2009-02-25",NA,NA,96
"2009-02-26",NA,NA,96
"2009-02-27",1.96,1.38,96
"2009-02-28",NA,NA,96
"2009-03-01",NA,NA,96
"2009-03-02",1.12,1.18,96
"2009-03-03",NA,NA,96
"2009-03-04",NA,NA,96
"2009-03-05",3.16,2.76,96
"2009-03-06",NA,NA,96
"2009-03-07",NA,NA,96
"2009-03-08",0.566,1.15,96
"2009-03-09",NA,NA,96
"2009-03-10",NA,NA,96
"2009-03-11",1.55,0.85,96
"2009-03-12",NA,NA,96
"2009-03-13",NA,NA,96
"2009-03-14",NA,NA,96
"2009-03-15",NA,NA,96
"2009-03-16",NA,NA,96
"2009-03-17",2.31,2.41,96
"2009-03-18",NA,NA,96
"2009-03-19",NA,NA,96
"2009-03-20",1.8,4.7,96
"2009-03-21",NA,NA,96
"2009-03-22",NA,NA,96
"2009-03-23",4.73,1.86,96
"2009-03-24",NA,NA,96
"2009-03-25",NA,NA,96
"2009-03-26",1.82,1.75,96
"2009-03-27",NA,NA,96
"2009-03-28",NA,NA,96
"2009-03-29",1.15,1.33,96
"2009-03-30",NA,NA,96
"2009-03-31",NA,NA,96
"2009-04-01",1.78,0.746,96
"2009-04-02",NA,NA,96
"2009-04-03",NA,NA,96
"2009-04-04",1.4,1.36,96
"2009-04-05",NA,NA,96
"2009-04-06",NA,NA,96
"2009-04-07",1.26,0.645,96
"2009-04-08",NA,NA,96
"2009-04-09",NA,NA,96
"2009-04-10",1.9,1.6,96
"2009-04-11",NA,NA,96
"2009-04-12",NA,NA,96
"2009-04-13",2.26,3.18,96
"2009-04-14",NA,NA,96
"2009-04-15",NA,NA,96
"2009-04-16",1.96,2.2,96
"2009-04-17",NA,NA,96
"2009-04-18",NA,NA,96
"2009-04-19",4.11,6.07,96
"2009-04-20",NA,NA,96
"2009-04-21",NA,NA,96
"2009-04-22",1.38,0.773,96
"2009-04-23",NA,NA,96
"2009-04-24",NA,NA,96
"2009-04-25",2.62,1.52,96
"2009-04-26",NA,NA,96
"2009-04-27",NA,NA,96
"2009-04-28",NA,NA,96
"2009-04-29",NA,NA,96
"2009-04-30",NA,NA,96
"2009-05-01",1.35,0.757,96
"2009-05-02",NA,NA,96
"2009-05-03",NA,NA,96
"2009-05-04",2.72,1.27,96
"2009-05-05",NA,NA,96
"2009-05-06",NA,NA,96
"2009-05-07",1.06,1.35,96
"2009-05-08",NA,NA,96
"2009-05-09",NA,NA,96
"2009-05-10",1.14,1.05,96
"2009-05-11",NA,NA,96
"2009-05-12",NA,NA,96
"2009-05-13",3.17,2.03,96
"2009-05-14",NA,NA,96
"2009-05-15",NA,NA,96
"2009-05-16",1.07,1.16,96
"2009-05-17",NA,NA,96
"2009-05-18",NA,NA,96
"2009-05-19",1.95,0.279,96
"2009-05-20",NA,NA,96
"2009-05-21",NA,NA,96
"2009-05-22",1.91,0.611,96
"2009-05-23",NA,NA,96
"2009-05-24",NA,NA,96
"2009-05-25",1.95,1.6,96
"2009-05-26",NA,NA,96
"2009-05-27",NA,NA,96
"2009-05-28",0.875,0.835,96
"2009-05-29",NA,NA,96
"2009-05-30",NA,NA,96
"2009-05-31",1.2,0.362,96
"2009-06-01",NA,NA,96
"2009-06-02",NA,NA,96
"2009-06-03",1.05,1.5,96
"2009-06-04",NA,NA,96
"2009-06-05",NA,NA,96
"2009-06-06",3.37,0.985,96
"2009-06-07",NA,NA,96
"2009-06-08",NA,NA,96
"2009-06-09",1.78,1.15,96
"2009-06-10",NA,NA,96
"2009-06-11",NA,NA,96
"2009-06-12",4.27,1.86,96
"2009-06-13",NA,NA,96
"2009-06-14",NA,NA,96
"2009-06-15",3.88,1.32,96
"2009-06-16",NA,NA,96
"2009-06-17",NA,NA,96
"2009-06-18",2.29,0.387,96
"2009-06-19",NA,NA,96
"2009-06-20",NA,NA,96
"2009-06-21",2.24,0.455,96
"2009-06-22",NA,NA,96
"2009-06-23",NA,NA,96
"2009-06-24",2.28,0.279,96
"2009-06-25",NA,NA,96
"2009-06-26",NA,NA,96
"2009-06-27",2.57,0.389,96
"2009-06-28",NA,NA,96
"2009-06-29",NA,NA,96
"2009-06-30",0.468,0.225,96
"2009-07-01",NA,NA,96
"2009-07-02",NA,NA,96
"2009-07-03",2.14,0.658,96
"2009-07-04",NA,NA,96
"2009-07-05",NA,NA,96
"2009-07-06",1.28,0.407,96
"2009-07-07",NA,NA,96
"2009-07-08",NA,NA,96
"2009-07-09",4.94,1.36,96
"2009-07-10",NA,NA,96
"2009-07-11",NA,NA,96
"2009-07-12",0.905,0.173,96
"2009-07-13",NA,NA,96
"2009-07-14",NA,NA,96
"2009-07-15",1.85,0.373,96
"2009-07-16",NA,NA,96
"2009-07-17",NA,NA,96
"2009-07-18",0.611,0.201,96
"2009-07-19",NA,NA,96
"2009-07-20",NA,NA,96
"2009-07-21",4.46,1.05,96
"2009-07-22",NA,NA,96
"2009-07-23",NA,NA,96
"2009-07-24",1.91,0.437,96
"2009-07-25",NA,NA,96
"2009-07-26",NA,NA,96
"2009-07-27",1.05,0.285,96
"2009-07-28",NA,NA,96
"2009-07-29",NA,NA,96
"2009-07-30",1.51,0.403,96
"2009-07-31",NA,NA,96
"2009-08-01",NA,NA,96
"2009-08-02",1.09,0.182,96
"2009-08-03",NA,NA,96
"2009-08-04",NA,NA,96
"2009-08-05",NA,0.219,96
"2009-08-06",NA,NA,96
"2009-08-07",NA,NA,96
"2009-08-08",4.09,0.29,96
"2009-08-09",NA,NA,96
"2009-08-10",NA,NA,96
"2009-08-11",1.01,0.271,96
"2009-08-12",NA,NA,96
"2009-08-13",NA,NA,96
"2009-08-14",5.64,0.423,96
"2009-08-15",NA,NA,96
"2009-08-16",NA,NA,96
"2009-08-17",1.43,0.433,96
"2009-08-18",NA,NA,96
"2009-08-19",NA,NA,96
"2009-08-20",NA,NA,96
"2009-08-21",NA,NA,96
"2009-08-22",NA,NA,96
"2009-08-23",0.587,0.421,96
"2009-08-24",NA,NA,96
"2009-08-25",NA,NA,96
"2009-08-26",3.89,1.54,96
"2009-08-27",NA,NA,96
"2009-08-28",NA,NA,96
"2009-08-29",0.822,0.223,96
"2009-08-30",NA,NA,96
"2009-08-31",NA,NA,96
"2009-09-01",2.4,0.873,96
"2009-09-02",NA,NA,96
"2009-09-03",NA,NA,96
"2009-09-04",7.37,2.71,96
"2009-09-05",NA,NA,96
"2009-09-06",NA,NA,96
"2009-09-07",8.83,2.26,96
"2009-09-08",NA,NA,96
"2009-09-09",NA,NA,96
"2009-09-10",10.2,4.49,96
"2009-09-11",NA,NA,96
"2009-09-12",NA,NA,96
"2009-09-13",3.27,1.26,96
"2009-09-14",NA,NA,96
"2009-09-15",NA,NA,96
"2009-09-16",1.57,0.413,96
"2009-09-17",NA,NA,96
"2009-09-18",NA,NA,96
"2009-09-19",2.32,0.801,96
"2009-09-20",NA,NA,96
"2009-09-21",NA,NA,96
"2009-09-22",4.87,2.1,96
"2009-09-23",NA,NA,96
"2009-09-24",NA,NA,96
"2009-09-25",2.71,3.39,96
"2009-09-26",NA,NA,96
"2009-09-27",NA,NA,96
"2009-09-28",0.722,0.0837,96
"2009-09-29",NA,NA,96
"2009-09-30",NA,NA,96
"2009-10-01",2.94,2.88,96
"2009-10-02",NA,NA,96
"2009-10-03",NA,NA,96
"2009-10-04",0.319,0.19,96
"2009-10-05",NA,NA,96
"2009-10-06",NA,NA,96
"2009-10-07",0.492,0.222,96
"2009-10-08",NA,NA,96
"2009-10-09",NA,NA,96
"2009-10-10",0.552,0.552,96
"2009-10-11",NA,NA,96
"2009-10-12",NA,NA,96
"2009-10-13",1.39,1.55,96
"2009-10-14",NA,NA,96
"2009-10-15",NA,NA,96
"2009-10-16",1.11,0.937,96
"2009-10-17",NA,NA,96
"2009-10-18",NA,NA,96
"2009-10-19",1.81,0.57,96
"2009-10-20",NA,NA,96
"2009-10-21",NA,NA,96
"2009-10-22",0.709,0.249,96
"2009-10-23",NA,NA,96
"2009-10-24",NA,NA,96
"2009-10-25",0.795,0.525,96
"2009-10-26",NA,NA,96
"2009-10-27",NA,NA,96
"2009-10-28",NA,NA,96
"2009-10-29",NA,NA,96
"2009-10-30",NA,NA,96
"2009-10-31",1.38,0.791,96
"2009-11-01",NA,NA,96
"2009-11-02",NA,NA,96
"2009-11-03",0.458,0.679,96
"2009-11-04",NA,NA,96
"2009-11-05",NA,NA,96
"2009-11-06",2.58,1.55,96
"2009-11-07",NA,NA,96
"2009-11-08",NA,NA,96
"2009-11-09",1.59,1.07,96
"2009-11-10",NA,NA,96
"2009-11-11",NA,NA,96
"2009-11-12",0.937,3.52,96
"2009-11-13",NA,NA,96
"2009-11-14",NA,NA,96
"2009-11-15",0.797,0.934,96
"2009-11-16",NA,NA,96
"2009-11-17",NA,NA,96
"2009-11-18",1.12,3.12,96
"2009-11-19",NA,NA,96
"2009-11-20",NA,NA,96
"2009-11-21",3.61,6.11,96
"2009-11-22",NA,NA,96
"2009-11-23",NA,NA,96
"2009-11-24",3.95,4.63,96
"2009-11-25",NA,NA,96
"2009-11-26",NA,NA,96
"2009-11-27",1.97,3.24,96
"2009-11-28",NA,NA,96
"2009-11-29",NA,NA,96
"2009-11-30",1.16,2.37,96
"2009-12-01",NA,NA,96
"2009-12-02",NA,NA,96
"2009-12-03",1.47,1.63,96
"2009-12-04",NA,NA,96
"2009-12-05",NA,NA,96
"2009-12-06",1.31,3.02,96
"2009-12-07",NA,NA,96
"2009-12-08",NA,NA,96
"2009-12-09",0.864,1.26,96
"2009-12-10",NA,NA,96
"2009-12-11",NA,NA,96
"2009-12-12",1.28,3.11,96
"2009-12-13",NA,NA,96
"2009-12-14",NA,NA,96
"2009-12-15",0.648,3.73,96
"2009-12-16",NA,NA,96
"2009-12-17",NA,NA,96
"2009-12-18",3.59,12.5,96
"2009-12-19",NA,NA,96
"2009-12-20",NA,NA,96
"2009-12-21",7.52,13.6,96
"2009-12-22",NA,NA,96
"2009-12-23",NA,NA,96
"2009-12-24",2.69,4.81,96
"2009-12-25",NA,NA,96
"2009-12-26",NA,NA,96
"2009-12-27",NA,NA,96
"2009-12-28",NA,NA,96
"2009-12-29",NA,NA,96
"2009-12-30",3.37,6.6,96
"2009-12-31",NA,NA,96
"2010-01-01",NA,NA,96
"2010-01-02",1.35,4.47,96
"2010-01-03",NA,NA,96
"2010-01-04",NA,NA,96
"2010-01-05",1.6,9.85,96
"2010-01-06",NA,NA,96
"2010-01-07",NA,NA,96
"2010-01-08",0.87,3.09,96
"2010-01-09",NA,NA,96
"2010-01-10",NA,NA,96
"2010-01-11",2.01,8.75,96
"2010-01-12",NA,NA,96
"2010-01-13",NA,NA,96
"2010-01-14",3.35,7.82,96
"2010-01-15",NA,NA,96
"2010-01-16",NA,NA,96
"2010-01-17",3.39,3.66,96
"2010-01-18",NA,NA,96
"2010-01-19",NA,NA,96
"2010-01-20",2.65,8.22,96
"2010-01-21",NA,NA,96
"2010-01-22",NA,NA,96
"2010-01-23",2.53,3.01,96
"2010-01-24",NA,NA,96
"2010-01-25",NA,NA,96
"2010-01-26",1.37,1.21,96
"2010-01-27",NA,NA,96
"2010-01-28",NA,NA,96
"2010-01-29",0.951,3.36,96
"2010-01-30",NA,NA,96
"2010-01-31",NA,NA,96
"2010-02-01",2.64,16.7,96
"2010-02-02",NA,NA,96
"2010-02-03",NA,NA,96
"2010-02-04",5.15,18.1,96
"2010-02-05",NA,NA,96
"2010-02-06",NA,NA,96
"2010-02-07",1.71,4.01,96
"2010-02-08",NA,NA,96
"2010-02-09",NA,NA,96
"2010-02-10",0.721,4.39,96
"2010-02-11",NA,NA,96
"2010-02-12",NA,NA,96
"2010-02-13",2.77,8.44,96
"2010-02-14",NA,NA,96
"2010-02-15",NA,NA,96
"2010-02-16",0.421,3.04,96
"2010-02-17",NA,NA,96
"2010-02-18",NA,NA,96
"2010-02-19",1.3,16.6,96
"2010-02-20",NA,NA,96
"2010-02-21",NA,NA,96
"2010-02-22",3.03,10.6,96
"2010-02-23",NA,NA,96
"2010-02-24",NA,NA,96
"2010-02-25",1.63,5.69,96
"2010-02-26",NA,NA,96
"2010-02-27",NA,NA,96
"2010-02-28",0.837,5.57,96
"2010-03-01",NA,NA,96
"2010-03-02",NA,NA,96
"2010-03-03",2.09,10.8,96
"2010-03-04",NA,NA,96
"2010-03-05",NA,NA,96
"2010-03-06",2.16,9.05,96
"2010-03-07",NA,NA,96
"2010-03-08",NA,NA,96
"2010-03-09",5.5,8.92,96
"2010-03-10",NA,NA,96
"2010-03-11",NA,NA,96
"2010-03-12",1.93,1.98,96
"2010-03-13",NA,NA,96
"2010-03-14",NA,NA,96
"2010-03-15",1.14,0.619,96
"2010-03-16",NA,NA,96
"2010-03-17",NA,NA,96
"2010-03-18",2.58,3.33,96
"2010-03-19",NA,NA,96
"2010-03-20",NA,NA,96
"2010-03-21",0.737,0.771,96
"2010-03-22",NA,NA,96
"2010-03-23",NA,NA,96
"2010-03-24",1.55,2.5,96
"2010-03-25",NA,NA,96
"2010-03-26",NA,NA,96
"2010-03-27",1.85,2.77,96
"2010-03-28",NA,NA,96
"2010-03-29",NA,NA,96
"2010-03-30",1.54,1.26,96
"2010-03-31",NA,NA,96
"2010-04-01",NA,NA,96
"2010-04-02",NA,NA,96
"2010-04-03",NA,NA,96
"2010-04-04",NA,NA,96
"2010-04-05",1.69,2.53,96
"2010-04-06",NA,NA,96
"2010-04-07",NA,NA,96
"2010-04-08",0.493,0.453,96
